date,country,business_line,product,balance_type,loan_balance_m,deposit_balance_m,interest_rate_pct,ecb_rate_pct,daily_interest_income_m,daily_interest_expense_m,daily_nii_m,stage_1_share_pct,stage_2_share_pct,stage_3_share_pct,rwa_m,deposit_change_1d_m,deposit_change_1d_pct,deposit_change_7d_m,deposit_change_7d_pct,deposit_change_30d_m,deposit_change_30d_pct,anomaly_flag,anomaly_type,source_month_end_date
2026-01-04,Netherlands,Corporate,Corporate Current Account,Liability,0.000000,32188.814755,2.140432,3.237455,0.000000,1.887616,-1.887616,,,,0.000000,10.079798,0.031324,,,,,0,,2026-01-31
2026-01-04,Netherlands,Corporate,Corporate Term Deposit,Liability,0.000000,23354.374589,3.140432,3.237455,0.000000,2.009392,-2.009392,,,,0.000000,6.760061,0.028954,,,,,0,,2026-01-31
2026-01-04,Netherlands,Private Banking,Private Banking Cash,Liability,0.000000,22908.882935,2.440432,3.237455,0.000000,1.531714,-1.531714,,,,0.000000,6.402848,0.027957,,,,,0,,2026-01-31
2026-01-04,Germany,Retail,Savings Deposit,Liability,0.000000,19523.130822,2.790432,3.237455,0.000000,1.492547,-1.492547,,,,0.000000,5.651085,0.028954,,,,,0,,2026-01-31
2026-01-04,Germany,Retail,Current Account,Liability,0.000000,13848.834862,1.890432,3.237455,0.000000,0.717268,-0.717268,,,,0.000000,3.559761,0.025711,,,,,0,,2026-01-31
2026-01-04,Germany,Retail,Term Deposit,Liability,0.000000,7337.737031,3.290432,3.237455,0.000000,0.661488,-0.661488,,,,0.000000,1.605377,0.021883,,,,,0,,2026-01-31
2026-01-04,Germany,Corporate,Corporate Current Account,Liability,0.000000,15452.134153,2.190432,3.237455,0.000000,0.927311,-0.927311,,,,0.000000,3.782406,0.024484,,,,,0,,2026-01-31
2026-01-04,Germany,Corporate,Corporate Term Deposit,Liability,0.000000,11196.097059,3.190432,3.237455,0.000000,0.978641,-0.978641,,,,0.000000,2.298578,0.020534,,,,,0,,2026-01-31
2026-01-04,Germany,Private Banking,Private Banking Cash,Liability,0.000000,10977.017845,2.490432,3.237455,0.000000,0.748973,-0.748973,,,,0.000000,2.103992,0.019171,,,,,0,,2026-01-31
2026-01-04,France,Retail,Savings Deposit,Liability,0.000000,16011.530706,2.820432,3.237455,0.000000,1.237245,-1.237245,,,,0.000000,3.287194,0.020534,,,,,0,,2026-01-31
2026-01-04,France,Retail,Current Account,Liability,0.000000,11340.208417,1.920432,3.237455,0.000000,0.596660,-0.596660,,,,0.000000,1.865515,0.016453,,,,,0,,2026-01-31
2026-01-04,France,Retail,Term Deposit,Liability,0.000000,5998.781800,3.320432,3.237455,0.000000,0.545714,-0.545714,,,,0.000000,0.755556,0.012597,,,,,0,,2026-01-31
2026-01-04,France,Corporate,Corporate Current Account,Liability,0.000000,12646.229917,2.220432,3.237455,0.000000,0.769318,-0.769318,,,,0.000000,1.912499,0.015125,,,,,0,,2026-01-31
2026-01-04,France,Corporate,Corporate Term Deposit,Liability,0.000000,9148.201031,3.220432,3.237455,0.000000,0.807155,-0.807155,,,,0.000000,1.044671,0.011421,,,,,0,,2026-01-31
2026-01-04,France,Private Banking,Private Banking Cash,Liability,0.000000,8964.523618,2.520432,3.237455,0.000000,0.619027,-0.619027,,,,0.000000,0.924972,0.010319,,,,,0,,2026-01-31
2026-01-04,Belgium,Retail,Savings Deposit,Liability,0.000000,12436.770029,2.780432,3.237455,0.000000,0.947386,-0.947386,,,,0.000000,1.420207,0.011421,,,,,0,,2026-01-31
2026-01-04,Belgium,Retail,Current Account,Liability,0.000000,8795.145222,1.880432,3.237455,0.000000,0.453114,-0.453114,,,,0.000000,0.737192,0.008383,,,,,0,,2026-01-31
2026-01-04,Belgium,Retail,Term Deposit,Liability,0.000000,4646.654812,3.280432,3.237455,0.000000,0.417617,-0.417617,,,,0.000000,0.291847,0.006281,,,,,0,,2026-01-31
2026-01-04,Belgium,Corporate,Corporate Current Account,Liability,0.000000,9803.629135,2.180432,3.237455,0.000000,0.585648,-0.585648,,,,0.000000,0.741753,0.007567,,,,,0,,2026-01-31
2026-01-04,Belgium,Corporate,Corporate Term Deposit,Liability,0.000000,7083.766571,3.180432,3.237455,0.000000,0.617245,-0.617245,,,,0.000000,0.412586,0.005825,,,,,0,,2026-01-31
2026-01-04,Belgium,Private Banking,Private Banking Cash,Liability,0.000000,6939.464445,2.480432,3.237455,0.000000,0.471585,-0.471585,,,,0.000000,0.381600,0.005499,,,,,0,,2026-01-31
2026-01-05,Netherlands,Retail,Mortgage,Asset,60742.156679,0.000000,3.714824,3.236979,6.182093,0.000000,6.182093,91.339670,6.001799,2.658531,32112.182306,,,,,,,0,,2026-01-31
2026-01-05,Netherlands,Retail,Consumer Loan,Asset,13364.619490,0.000000,5.914824,3.236979,2.165736,0.000000,2.165736,86.414976,10.717498,2.867526,8118.813356,,,,,,,0,,2026-01-31
2026-01-05,Netherlands,Corporate,Corporate Loan,Asset,59441.233358,0.000000,4.464824,3.236979,7.271085,0.000000,7.271085,85.967277,11.146198,2.886525,36547.461558,,,,,,,0,,2026-01-31
2026-01-05,Netherlands,Private Banking,Lombard Loan,Asset,14896.721150,0.000000,4.714824,3.236979,1.924258,0.000000,1.924258,90.444272,6.859199,2.696530,8084.396028,,,,,,,0,,2026-01-31
2026-01-05,Germany,Retail,Mortgage,Asset,31200.274967,0.000000,3.764824,3.236979,3.218179,0.000000,3.218179,90.643249,6.668665,2.688086,16574.199090,,,,,,,0,,2026-01-31
2026-01-05,Germany,Retail,Consumer Loan,Asset,6858.496235,0.000000,5.964824,3.236979,1.120814,0.000000,1.120814,85.171367,11.908331,2.920302,4201.217076,,,,,,,0,,2026-01-31
2026-01-05,Germany,Corporate,Corporate Loan,Asset,30492.399391,0.000000,4.514824,3.236979,3.771721,0.000000,3.771721,84.673923,12.384664,2.941413,18910.536596,,,,,,,0,,2026-01-31
2026-01-05,Germany,Private Banking,Lombard Loan,Asset,7627.517866,0.000000,4.764824,3.236979,0.995720,0.000000,0.995720,89.648361,7.621332,2.730307,4162.155432,,,,,,,0,,2026-01-31
2026-01-05,France,Retail,Mortgage,Asset,25833.359840,0.000000,3.794824,3.236979,2.685837,0.000000,2.685837,89.946828,7.335532,2.717641,13789.213221,,,,,,,0,,2026-01-31
2026-01-05,France,Retail,Consumer Loan,Asset,5669.860102,0.000000,5.994824,3.236979,0.931228,0.000000,0.931228,83.927757,13.099164,2.973079,3501.862217,,,,,,,0,,2026-01-31
2026-01-05,France,Corporate,Corporate Loan,Asset,25194.136099,0.000000,4.544824,3.236979,3.137066,0.000000,3.137066,83.380569,13.623131,2.996301,15758.779889,,,,,,,0,,2026-01-31
2026-01-05,France,Private Banking,Lombard Loan,Asset,6288.742566,0.000000,4.794824,3.236979,0.826121,0.000000,0.826121,88.852451,8.383465,2.764084,3450.357496,,,,,,,0,,2026-01-31
2026-01-05,Belgium,Retail,Mortgage,Asset,17650.233694,0.000000,3.754824,3.236979,1.815713,0.000000,1.815713,90.295038,7.002099,2.702863,9398.706164,,,,,,,0,,2026-01-31
2026-01-05,Belgium,Retail,Consumer Loan,Asset,3868.065815,0.000000,5.954824,3.236979,0.631059,0.000000,0.631059,84.549562,12.503747,2.946691,2379.216753,,,,,,,0,,2026-01-31
2026-01-05,Belgium,Corporate,Corporate Loan,Asset,17180.155296,0.000000,4.504824,3.236979,2.120372,0.000000,2.120372,84.027246,13.003897,2.968857,10700.368502,,,,,,,0,,2026-01-31
2026-01-05,Belgium,Private Banking,Lombard Loan,Asset,4282.293687,0.000000,4.754824,3.236979,0.557851,0.000000,0.557851,89.250406,8.002398,2.747195,2343.126460,,,,,,,0,,2026-01-31
2026-01-05,Netherlands,Retail,Savings Deposit,Liability,0.000000,40630.973145,2.728492,3.236979,0.000000,3.037296,-3.037296,,,,0.000000,13.348756,0.032864,,,,,0,,2026-01-31
2026-01-05,Netherlands,Retail,Current Account,Liability,0.000000,28847.131991,1.828492,3.236979,0.000000,1.445117,-1.445117,,,,0.000000,9.201270,0.031907,,,,,0,,2026-01-31
2026-01-05,Netherlands,Retail,Term Deposit,Liability,0.000000,15303.309979,3.228492,3.236979,0.000000,1.353606,-1.353606,,,,0.000000,4.561869,0.029819,,,,,0,,2026-01-31
2026-01-05,Netherlands,Corporate,Corporate Current Account,Liability,0.000000,32198.899130,2.128492,3.236979,0.000000,1.877674,-1.877674,,,,0.000000,10.084375,0.031329,,,,,0,,2026-01-31
2026-01-05,Netherlands,Corporate,Corporate Term Deposit,Liability,0.000000,23361.124402,3.128492,3.236979,0.000000,2.002331,-2.002331,,,,0.000000,6.749813,0.028902,,,,,0,,2026-01-31
2026-01-05,Netherlands,Private Banking,Private Banking Cash,Liability,0.000000,22915.271977,2.428492,3.236979,0.000000,1.524645,-1.524645,,,,0.000000,6.389042,0.027889,,,,,0,,2026-01-31
2026-01-05,Germany,Retail,Savings Deposit,Liability,0.000000,19528.773340,2.778492,3.236979,0.000000,1.486590,-1.486590,,,,0.000000,5.642518,0.028902,,,,,0,,2026-01-31
2026-01-05,Germany,Retail,Current Account,Liability,0.000000,13852.382494,1.878492,3.236979,0.000000,0.712920,-0.712920,,,,0.000000,3.547632,0.025617,,,,,0,,2026-01-31
2026-01-05,Germany,Retail,Term Deposit,Liability,0.000000,7339.334109,3.278492,3.236979,0.000000,0.659231,-0.659231,,,,0.000000,1.597078,0.021765,,,,,0,,2026-01-31
2026-01-05,Germany,Corporate,Corporate Current Account,Liability,0.000000,15455.901378,2.178492,3.236979,0.000000,0.922481,-0.922481,,,,0.000000,3.767225,0.024380,,,,,0,,2026-01-31
2026-01-05,Germany,Corporate,Corporate Term Deposit,Liability,0.000000,11198.382520,3.178492,3.236979,0.000000,0.975177,-0.975177,,,,0.000000,2.285461,0.020413,,,,,0,,2026-01-31
2026-01-05,Germany,Private Banking,Private Banking Cash,Liability,0.000000,10979.108787,2.478492,3.236979,0.000000,0.745524,-0.745524,,,,0.000000,2.090942,0.019048,,,,,0,,2026-01-31
2026-01-05,France,Retail,Savings Deposit,Liability,0.000000,16014.799142,2.808492,3.236979,0.000000,1.232259,-1.232259,,,,0.000000,3.268436,0.020413,,,,,0,,2026-01-31
2026-01-05,France,Retail,Current Account,Liability,0.000000,11342.060850,1.908492,3.236979,0.000000,0.593048,-0.593048,,,,0.000000,1.852433,0.016335,,,,,0,,2026-01-31
2026-01-05,France,Retail,Term Deposit,Liability,0.000000,5999.531776,3.308492,3.236979,0.000000,0.543819,-0.543819,,,,0.000000,0.749976,0.012502,,,,,0,,2026-01-31
2026-01-05,France,Corporate,Corporate Current Account,Liability,0.000000,12648.128488,2.208492,3.236979,0.000000,0.765296,-0.765296,,,,0.000000,1.898571,0.015013,,,,,0,,2026-01-31
2026-01-05,France,Corporate,Corporate Term Deposit,Liability,0.000000,9149.238266,3.208492,3.236979,0.000000,0.804254,-0.804254,,,,0.000000,1.037235,0.011338,,,,,0,,2026-01-31
2026-01-05,France,Private Banking,Private Banking Cash,Liability,0.000000,8965.442532,2.508492,3.236979,0.000000,0.616157,-0.616157,,,,0.000000,0.918914,0.010251,,,,,0,,2026-01-31
2026-01-05,Belgium,Retail,Savings Deposit,Liability,0.000000,12438.180127,2.768492,3.236979,0.000000,0.943425,-0.943425,,,,0.000000,1.410098,0.011338,,,,,0,,2026-01-31
2026-01-05,Belgium,Retail,Current Account,Liability,0.000000,8795.879354,1.868492,3.236979,0.000000,0.450275,-0.450275,,,,0.000000,0.734132,0.008347,,,,,0,,2026-01-31
2026-01-05,Belgium,Retail,Term Deposit,Liability,0.000000,4646.947835,3.268492,3.236979,0.000000,0.416124,-0.416124,,,,0.000000,0.293024,0.006306,,,,,0,,2026-01-31
2026-01-05,Belgium,Corporate,Corporate Current Account,Liability,0.000000,9804.369316,2.168492,3.236979,0.000000,0.582485,-0.582485,,,,0.000000,0.740181,0.007550,,,,,0,,2026-01-31
2026-01-05,Belgium,Corporate,Corporate Term Deposit,Liability,0.000000,7084.182523,3.168492,3.236979,0.000000,0.614964,-0.614964,,,,0.000000,0.415952,0.005872,,,,,0,,2026-01-31
2026-01-05,Belgium,Private Banking,Private Banking Cash,Liability,0.000000,6939.850932,2.468492,3.236979,0.000000,0.469342,-0.469342,,,,0.000000,0.386487,0.005569,,,,,0,,2026-01-31
2026-01-06,Netherlands,Retail,Mortgage,Asset,60747.386950,0.000000,3.700390,3.236390,6.158603,0.000000,6.158603,91.339956,6.001322,2.658723,32115.499288,,,,,,,0,,2026-01-31
2026-01-06,Netherlands,Retail,Consumer Loan,Asset,13365.633177,0.000000,5.900390,3.236390,2.160615,0.000000,2.160615,86.415622,10.716646,2.867733,8119.551222,,,,,,,0,,2026-01-31
2026-01-06,Netherlands,Corporate,Corporate Loan,Asset,59445.385800,0.000000,4.450390,3.236390,7.248086,0.000000,7.248086,85.967955,11.145311,2.886734,36550.557279,,,,,,,0,,2026-01-31
2026-01-06,Netherlands,Private Banking,Lombard Loan,Asset,14897.238856,0.000000,4.700390,3.236390,1.918434,0.000000,1.918434,90.444622,6.858653,2.696724,8084.812677,,,,,,,0,,2026-01-31
2026-01-06,Germany,Retail,Mortgage,Asset,31201.680023,0.000000,3.750390,3.236390,3.205985,0.000000,3.205985,90.643585,6.668135,2.688280,16575.225148,,,,,,,0,,2026-01-31
2026-01-06,Germany,Retail,Consumer Loan,Asset,6858.577049,0.000000,5.950390,3.236390,1.118115,0.000000,1.118115,85.172103,11.907384,2.920513,4201.327551,,,,,,,0,,2026-01-31
2026-01-06,Germany,Corporate,Corporate Loan,Asset,30492.378674,0.000000,4.500390,3.236390,3.759660,0.000000,3.759660,84.674695,12.383679,2.941625,18910.794292,,,,,,,0,,2026-01-31
2026-01-06,Germany,Private Banking,Lombard Loan,Asset,7627.104835,0.000000,4.750390,3.236390,0.992650,0.000000,0.992650,89.648770,7.620726,2.730504,4161.998433,,,,,,,0,,2026-01-31
2026-01-06,France,Retail,Mortgage,Asset,25832.313616,0.000000,3.780390,3.236390,2.675513,0.000000,2.675513,89.947215,7.334949,2.717837,13788.883146,,,,,,,0,,2026-01-31
2026-01-06,France,Retail,Consumer Loan,Asset,5669.399576,0.000000,5.980390,3.236390,0.928910,0.000000,0.928910,83.928584,13.098122,2.973293,3501.626805,,,,,,,0,,2026-01-31
2026-01-06,France,Corporate,Corporate Loan,Asset,25191.758238,0.000000,4.530390,3.236390,3.126808,0.000000,3.126808,83.381436,13.622047,2.996517,15757.509641,,,,,,,0,,2026-01-31
2026-01-06,France,Private Banking,Lombard Loan,Asset,6287.852444,0.000000,4.780390,3.236390,0.823517,0.000000,0.823517,88.852918,8.382798,2.764283,3449.924603,,,,,,,0,,2026-01-31
2026-01-06,Belgium,Retail,Mortgage,Asset,17647.924838,0.000000,3.740390,3.236390,1.808496,0.000000,1.808496,90.295400,7.001542,2.703058,9397.633804,,,,,,,0,,2026-01-31
2026-01-06,Belgium,Retail,Consumer Loan,Asset,3867.446012,0.000000,5.940390,3.236390,0.629428,0.000000,0.629428,84.550343,12.502753,2.946903,2378.869427,,,,,,,0,,2026-01-31
2026-01-06,Belgium,Corporate,Corporate Loan,Asset,17177.268822,0.000000,4.490390,3.236390,2.113223,0.000000,2.113223,84.028066,13.002863,2.969071,10698.720926,,,,,,,0,,2026-01-31
2026-01-06,Belgium,Private Banking,Lombard Loan,Asset,4281.493151,0.000000,4.740390,3.236390,0.556053,0.000000,0.556053,89.250844,8.001762,2.747394,2342.726515,,,,,,,0,,2026-01-31
2026-01-06,Netherlands,Retail,Savings Deposit,Liability,0.000000,40643.814916,2.717082,3.236390,0.000000,3.025550,-3.025550,,,,0.000000,12.841772,0.031606,,,,,0,,2026-01-31
2026-01-06,Netherlands,Retail,Current Account,Liability,0.000000,28855.953409,1.817082,3.236390,0.000000,1.436538,-1.436538,,,,0.000000,8.821418,0.030580,,,,,0,,2026-01-31
2026-01-06,Netherlands,Retail,Term Deposit,Liability,0.000000,15307.660972,3.217082,3.236390,0.000000,1.349205,-1.349205,,,,0.000000,4.350993,0.028432,,,,,0,,2026-01-31
2026-01-06,Netherlands,Corporate,Corporate Current Account,Liability,0.000000,32208.552578,2.117082,3.236390,0.000000,1.868168,-1.868168,,,,0.000000,9.653448,0.029981,,,,,0,,2026-01-31
2026-01-06,Netherlands,Corporate,Corporate Term Deposit,Liability,0.000000,23367.548164,3.117082,3.236390,0.000000,1.995577,-1.995577,,,,0.000000,6.423762,0.027498,,,,,0,,2026-01-31
2026-01-06,Netherlands,Private Banking,Private Banking Cash,Liability,0.000000,22921.337507,2.417082,3.236390,0.000000,1.517884,-1.517884,,,,0.000000,6.065530,0.026469,,,,,0,,2026-01-31
2026-01-06,Germany,Retail,Savings Deposit,Liability,0.000000,19534.143295,2.767082,3.236390,0.000000,1.480892,-1.480892,,,,0.000000,5.369955,0.027498,,,,,0,,2026-01-31
2026-01-06,Germany,Retail,Current Account,Liability,0.000000,13855.730873,1.867082,3.236390,0.000000,0.708761,-0.708761,,,,0.000000,3.348379,0.024172,,,,,0,,2026-01-31
2026-01-06,Germany,Retail,Term Deposit,Liability,0.000000,7340.823829,3.267082,3.236390,0.000000,0.657070,-0.657070,,,,0.000000,1.489720,0.020298,,,,,0,,2026-01-31
2026-01-06,Germany,Corporate,Corporate Current Account,Liability,0.000000,15459.444693,2.167082,3.236390,0.000000,0.917860,-0.917860,,,,0.000000,3.543315,0.022925,,,,,0,,2026-01-31
2026-01-06,Germany,Corporate,Corporate Term Deposit,Liability,0.000000,11200.503768,3.167082,3.236390,0.000000,0.971861,-0.971861,,,,0.000000,2.121248,0.018942,,,,,0,,2026-01-31
2026-01-06,Germany,Private Banking,Private Banking Cash,Liability,0.000000,10981.038587,2.467082,3.236390,0.000000,0.742222,-0.742222,,,,0.000000,1.929800,0.017577,,,,,0,,2026-01-31
2026-01-06,France,Retail,Savings Deposit,Liability,0.000000,16017.832738,2.797082,3.236390,0.000000,1.227485,-1.227485,,,,0.000000,3.033595,0.018942,,,,,0,,2026-01-31
2026-01-06,France,Retail,Current Account,Liability,0.000000,11343.747307,1.897082,3.236390,0.000000,0.589590,-0.589590,,,,0.000000,1.686457,0.014869,,,,,0,,2026-01-31
2026-01-06,France,Retail,Term Deposit,Liability,0.000000,6000.195369,3.297082,3.236390,0.000000,0.542004,-0.542004,,,,0.000000,0.663593,0.011061,,,,,0,,2026-01-31
2026-01-06,France,Corporate,Corporate Current Account,Liability,0.000000,12649.842683,2.197082,3.236390,0.000000,0.761445,-0.761445,,,,0.000000,1.714195,0.013553,,,,,0,,2026-01-31
2026-01-06,France,Corporate,Corporate Term Deposit,Liability,0.000000,9150.144874,3.197082,3.236390,0.000000,0.801473,-0.801473,,,,0.000000,0.906608,0.009909,,,,,0,,2026-01-31
2026-01-06,France,Private Banking,Private Banking Cash,Liability,0.000000,8966.234701,2.497082,3.236390,0.000000,0.613409,-0.613409,,,,0.000000,0.792170,0.008836,,,,,0,,2026-01-31
2026-01-06,Belgium,Retail,Savings Deposit,Liability,0.000000,12439.412639,2.757082,3.236390,0.000000,0.939630,-0.939630,,,,0.000000,1.232513,0.009909,,,,,0,,2026-01-31
2026-01-06,Belgium,Retail,Current Account,Liability,0.000000,8796.492075,1.857082,3.236390,0.000000,0.447556,-0.447556,,,,0.000000,0.612721,0.006966,,,,,0,,2026-01-31
2026-01-06,Belgium,Retail,Term Deposit,Liability,0.000000,4647.179540,3.257082,3.236390,0.000000,0.414692,-0.414692,,,,0.000000,0.231705,0.004986,,,,,0,,2026-01-31
2026-01-06,Belgium,Corporate,Corporate Current Account,Liability,0.000000,9804.976031,2.157082,3.236390,0.000000,0.579456,-0.579456,,,,0.000000,0.606714,0.006188,,,,,0,,2026-01-31
2026-01-06,Belgium,Corporate,Corporate Term Deposit,Liability,0.000000,7084.506578,3.157082,3.236390,0.000000,0.612777,-0.612777,,,,0.000000,0.324055,0.004574,,,,,0,,2026-01-31
2026-01-06,Belgium,Private Banking,Private Banking Cash,Liability,0.000000,6940.148992,2.457082,3.236390,0.000000,0.467192,-0.467192,,,,0.000000,0.298060,0.004295,,,,,0,,2026-01-31
2026-01-07,Netherlands,Retail,Mortgage,Asset,60754.777300,0.000000,3.686709,3.235488,6.136580,0.000000,6.136580,91.340241,6.000845,2.658914,32118.854929,,,,,,,0,,2026-01-31
2026-01-07,Netherlands,Retail,Consumer Loan,Asset,13367.113002,0.000000,5.886709,3.235488,2.155844,0.000000,2.155844,86.416266,10.715794,2.867940,8120.293336,,,,,,,0,,2026-01-31
2026-01-07,Netherlands,Corporate,Corporate Loan,Asset,59451.598900,0.000000,4.436709,3.235488,7.226560,0.000000,7.226560,85.968632,11.144426,2.886942,36553.664414,,,,,,,0,,2026-01-31
2026-01-07,Netherlands,Private Banking,Lombard Loan,Asset,14898.262410,0.000000,4.686709,3.235488,1.912981,0.000000,1.912981,90.444973,6.858108,2.696919,8085.226105,,,,,,,0,,2026-01-31
2026-01-07,Germany,Retail,Mortgage,Asset,31204.149341,0.000000,3.736709,3.235488,3.194543,0.000000,3.194543,90.643921,6.667605,2.688473,16576.247142,,,,,,,0,,2026-01-31
2026-01-07,Germany,Retail,Consumer Loan,Asset,6858.889042,0.000000,5.936709,3.235488,1.115595,0.000000,1.115595,85.172838,11.906438,2.920724,4201.435314,,,,,,,0,,2026-01-31
2026-01-07,Germany,Corporate,Corporate Loan,Asset,30493.382881,0.000000,4.486709,3.235488,3.748354,0.000000,3.748354,84.675467,12.382696,2.941837,18911.038012,,,,,,,0,,2026-01-31
2026-01-07,Germany,Private Banking,Lombard Loan,Asset,7626.947017,0.000000,4.736709,3.235488,0.989771,0.000000,0.989771,89.649179,7.620120,2.730701,4161.837720,,,,,,,0,,2026-01-31
2026-01-07,France,Retail,Mortgage,Asset,25832.131857,0.000000,3.766709,3.235488,2.665811,0.000000,2.665811,89.947601,7.334366,2.718033,13788.540808,,,,,,,0,,2026-01-31
2026-01-07,France,Retail,Consumer Loan,Asset,5669.129115,0.000000,5.966709,3.235488,0.926741,0.000000,0.926741,83.929410,13.097082,2.973508,3501.388501,,,,,,,0,,2026-01-31
2026-01-07,France,Corporate,Corporate Loan,Asset,25190.226582,0.000000,4.516709,3.235488,3.117176,0.000000,3.117176,83.382302,13.620965,2.996733,15756.227422,,,,,,,0,,2026-01-31
2026-01-07,France,Private Banking,Lombard Loan,Asset,6287.176521,0.000000,4.766709,3.235488,0.821072,0.000000,0.821072,88.853385,8.382132,2.764483,3449.490717,,,,,,,0,,2026-01-31
2026-01-07,Belgium,Retail,Mortgage,Asset,17646.214551,0.000000,3.726709,3.235488,1.801707,0.000000,1.801707,90.295761,7.000986,2.703253,9396.557339,,,,,,,0,,2026-01-31
2026-01-07,Belgium,Retail,Consumer Loan,Asset,3866.959299,0.000000,5.926709,3.235488,0.627900,0.000000,0.627900,84.551124,12.501760,2.947116,2378.522251,,,,,,,0,,2026-01-31
2026-01-07,Belgium,Corporate,Corporate Loan,Asset,17174.976835,0.000000,4.476709,3.235488,2.106503,0.000000,2.106503,84.028884,13.001830,2.969285,10697.076119,,,,,,,0,,2026-01-31
2026-01-07,Belgium,Private Banking,Lombard Loan,Asset,4280.844584,0.000000,4.726709,3.235488,0.554365,0.000000,0.554365,89.251282,8.001126,2.747592,2342.329242,,,,,,,0,,2026-01-31
